ラウンドワン札幌すすきの店,北海道札幌市中央区南五条西3-6-1
オリエンタルバッティング可児店,岐阜県可児市今渡６９５−１
プレビＭＥＧＡドン・キホーテＵＮＹ可児店,岐阜県可児市中恵土字溝向2120番1MEGAﾄﾞﾝｷﾎｰﾃUNY可児店内
ゲームゾーン各務原店,岐阜県各務原市鵜沼各務原町５−２８６ ペタルビル１Ｆ
ｎａｍｃｏイオンモール各務原店,岐阜県各務原市那加萱場町３−８イオンモール各務原店２Ｆ
セガ多治見,岐阜県多治見市住吉町1-1-1
セガワールド高山,岐阜県高山市上岡本町7-7
ＫＳ美濃加茂店,岐阜県美濃加茂市深田町３−１１−２４ １Ｆ
アッシュ美濃加茂店,岐阜県美濃加茂市山手町2-56-1メトロスクエア２Ｆ
セガマーゴ関,岐阜県関市倉知516
岐阜レジャーランド穂積店,岐阜県瑞穂市稲里630番地
ラウンドワンモレラ岐阜店,岐阜県本巣市三橋１１００
ソユー竜宮タウン静岡店,静岡県静岡市駿河区石田1-5-1アピタ静岡ＳＣ2Ｆ
THE 3RD PLANET 静岡インター店,静岡県静岡市駿河区中野新田383-3
ラウンドワン静岡・駿河店,静岡県静岡市駿河区手越７５
セガベイドリーム清水,静岡県静岡市清水区駒越北8-1ベイドリーム清水2F
THE 3RD PLANET フレスポ静岡店,静岡県静岡市清水区鳥坂860
ゲームインプリンス,静岡県静岡市清水区天神1-2-6
タイトーＦステーション静岡,静岡県静岡市葵区呉服町２−５−４　ふしみや第２ビル
アップル新北街道店,静岡県静岡市葵区沓谷5-13-4
マークイズ静岡店,静岡県静岡市葵区柚木１９１ＭＡＲＫ ＩＳ 静岡３Ｆ
タイトーステーション浜松店,静岡県浜松市中区肴町３２２−２０松竹ビル
ＹＡＺワールド浜松葵店,静岡県浜松市中区葵西２−２７−１０
ポート２４浜松店,静岡県浜松市西区坪井町4183-1
プラサカプコン志都呂店,静岡県浜松市西区志都呂町二丁目37番1号 ｲｵﾝﾓｰﾙ浜松志都呂3F
ラウンドワン浜松店,静岡県浜松市東区天王町諏訪１９８１−１７
タイトーFSイオンモール浜松市野店,静岡県浜松市東区天王町字諏訪１９８１−３
THE 3RD PLANET OZ浜松店,静岡県浜松市東区宮竹町322-1
ＨＫ鑑定団,静岡県浜松市東区半田山５−３６−１
楽市楽座サンストリート浜北店,静岡県浜松市浜北区平口２８６１サンストリート浜北
THE 3RD PLANET 富士店,静岡県富士市永田町2-99
ラウンドワン富士店,静岡県富士市八代町４−１５
モーリーファンタジーｆ 富士南,静岡県富士市鮫島１１８−１０　イオンタウン富士南２Ｆ
スタジオプリモ沼津店,静岡県沼津市大手町３−４−１沼津ラクーン５Ｆ
THE 3RD PLANET BiVi沼津店,静岡県沼津市大手町1-1-5
沼津バッティングスタジアム,静岡県沼津市岡一色１９−２
ジョイランドアミューズ諏訪店,静岡県沼津市大諏訪２０−２
アミューズメントワールドららぽーと沼津店,静岡県沼津市東椎路字東荒301-3他3階33020コロナワールド
THE 3RD PLANET 焼津店,静岡県焼津市八楠3-18-5
シートピアYAZ焼津店,静岡県焼津市道原585
ゲームオフ富士宮,静岡県富士宮市三園平1360
タイトーＦステーションイオン富士宮店,静岡県富士宮市浅間町１−８
ジョイランドアミューズみしま,静岡県三島市梅名３０８−６
セガ袋井,静岡県袋井市川井1142-1
セガ掛川,静岡県掛川市細田248
シートピアＹＡＺ大須賀店,静岡県掛川市西大渕３３５９
THE 3RD PLANET 島田店,静岡県島田市中溝町2531
アップル島田店,静岡県島田市宝来町8-5
セガサントムーン柿田川,静岡県駿東郡清水町玉川61-2サントムーン柿田川２Ｆ
ACT御殿場店,静岡県御殿場市東山字石橋296-1
アップルグランリバー大井川店,静岡県焼津市下江留１３２７
YAZ磐田店,静岡県磐田市西貝塚横須賀道北3690イオンタウン磐田内
ＡＮ・ＫＩＮ・ＴＡＮ浜岡,静岡県御前崎市池新田５８３２−１イオンタウン浜岡ＳＣ内
セガ春日井,愛知県春日井市岩野町4180
オークランドボウル春日井,愛知県春日井市鳥居松町３−１１　１階ゲームコーナー
スイーツ・ハートイオン春日井店,愛知県春日井市柏井町4-17
ＡＤＸマミー春日井Ｒ１５５出川店,愛知県春日井市不二ヶ丘１丁目５番地
タイトーステーション 豊橋店,愛知県豊橋市藤沢町１４１−４アミューズメントビル１Ｆ
セガ飯村,愛知県豊橋市飯村町字西山25-121
アピタ向山店２Ｆスタジアム,愛知県豊橋市向山町中畑１−１
Ｌａ・Ｆｉｅｓｔａ,愛知県豊橋市広小路１−６−２
アミューズメントクラブノバ,愛知県豊橋市三本木町元三本木８０−２
ラウンドワン豊橋店,愛知県豊橋市大岩町字岩田２７−２
セガ金山,愛知県名古屋市熱田区金山1-19-2
ラウンドワン鳴海店,愛知県名古屋市緑区鳴海町杜若２８
プラサカプコン徳重店,愛知県名古屋市緑区鳴海町徳重１８−４４ヒルズウォーク徳重
SOYU BREMEN TOWN 鳴海店,愛知県名古屋市緑区鳴海町字伝治山3-9　アピタ鳴海店2F
namcoイオンモール大高店,愛知県名古屋市緑区南大高2-450ｲｵﾝ大高3階
名古屋レジャーランド大高店,愛知県名古屋市緑区忠治山201番地
モーリーファンタジーｆ 新瑞橋,愛知県名古屋市南区菊住１丁目７−１０　イオンモール新瑞橋店３Ｆ
名古屋レジャーランド内田橋店,愛知県名古屋市南区内田橋2-26-22
コムテックスクウェア,愛知県名古屋市中区金山1-16-8
タイトーステーション 大須店,愛知県名古屋市中区大須３−２０−７
タイトーステーションフェドラ大須店,愛知県名古屋市中区大須３−３０−３１
ＶＡＭＰ中川店,愛知県名古屋市中川区新家１−２００７
ラウンドワン中川１号線店,愛知県名古屋市中川区法蔵町２−２３
中川メトロポリス,愛知県名古屋市中川区江松3丁目110番地
コムテックタワー,愛知県名古屋市中村区名駅４−１０−２０
ＧＲＥＡ,愛知県名古屋市千種区今池５−２２−１７
ラウンドワン千種店,愛知県名古屋市千種区新栄3-20-17タイホウ千種駅前南ビル8階
ファンタジープラザ千代田橋店,愛知県名古屋市千種区千代田橋２−１−１アピタ千代田橋店３階
ファンタジープラザ名古屋,愛知県名古屋市北区玄馬町２３４−１ﾄﾞﾝｷﾎｰﾃ名古屋本店２階
スペースシャトル塩釜口,愛知県名古屋市天白区塩釜口２−４１４
ポート２４八事店,愛知県名古屋市昭和区広路町北石坂102番地4
楽市楽座イオンモール名古屋茶屋店,愛知県名古屋市港区西茶屋２−１１イオンモール名古屋茶屋３階
ｎａｍｃｏイオンモールナゴヤドーム前店,愛知県名古屋市東区矢田南4丁目102-3ｲｵﾝﾓｰﾙﾅｺﾞﾔﾄﾞｰﾑ前SC3F
セガイオンタウン名西,愛知県名古屋市西区香呑町6-49-1ｲｵﾝﾀｳﾝ名西2F
セガｍｏｚｏワンダーシティ上小田井,愛知県名古屋市西区二方町40
小牧メトロポリス,愛知県小牧市間々片山１８１
M's PARK小牧店,愛知県小牧市大字村中字稲荷７８３
パラボランド小牧店,愛知県小牧市東1-126　イオン小牧店２F
安城メトロポリス,愛知県安城市浜富町６−８
セガ安城,愛知県安城市百石町2-35-13
M's PARK豊田店,愛知県豊田市寿町３−２１、２２
セガ豊田,愛知県豊田市深田町1-65-1
プラサカプコン豊田店,愛知県豊田市東山町１−５−１グリーンシティ３Ｆ
タイトーキッズランドＧＡＺＡ,愛知県豊田市喜多町１−１４０
半田メトロポリス,愛知県半田市旭町３−１１−１
ラウンドワン半田店,愛知県半田市瑞穂町６−７−８
カーニバル・Ｃ・ドーム,愛知県西尾市上町南又七山31番
ムー大陸西尾シャオ店,愛知県西尾市下町御城下２３−１シャオ２Ｆ
ＡＤＸマミー岡崎店,愛知県岡崎市井田新町６−１
セガ岡崎,愛知県岡崎市上地3-50-4
ゲームファンタジアン岡崎店,愛知県岡崎市錦町２−４
ゲームランド岡崎店,愛知県岡崎市戸崎町字外山３８−５イオンモール岡崎　シネコン棟
M's PARK三郷店西館,愛知県尾張旭市南原山町赤土２０７
ゲームファンタジーランドナイル,愛知県東海市名和町三番割上４０−２
アミューズメントプラザワイド,愛知県東海市名和町二番割上16-2
アピタ東海荒尾店２Ｆプラネット,愛知県東海市荒尾町山王前６０
ラスパ太田川アミューズメントパーク,愛知県東海市大田町下浜田１０２−１ラスパ太田川店南館１Ｆ
ＷＡＶＥ豊川白鳥店,愛知県豊川市白鳥町京次55-1
豊川メトロポリス,愛知県豊川市下長山町上アライ１４−１
セガイオンモール木曽川,愛知県一宮市木曽川町黒田八ヶ池25-1　イオンモール木曽川3F
セガ尾西,愛知県一宮市篭屋3-9-7アソビックスびさい1F
ゲームゾーン一宮店,愛知県一宮市羽衣２−５−１
アミューズメントプラザ　マルシン,愛知県刈谷市池田町4-609
M's PARK刈谷店,愛知県刈谷市稲場町３−２０６
セガイオンタウン刈谷,愛知県刈谷市東境町京和１
アピタ刈谷店シルクロード,愛知県刈谷市南桜町２丁目５６−１
楽市楽座イオンモール扶桑店,愛知県丹羽郡扶桑町南山名高塚5番地イオンモール扶桑2階
セガ東名ボール,愛知県瀬戸市西原町2-114
セガワールド知立,愛知県知立市長篠町大山18-1ギャラリエアピタ1F
イーグルボウル,愛知県知立市宝町塩掻58
プラサカプコン稲沢店,愛知県稲沢市長野７丁目１−２リーフウォーク稲沢２Ｆ
ゲームファンタジアン蒲郡店,愛知県蒲郡市竹谷町中野１−１２
ゲームファンタジーランドダイナソア,愛知県大府市東新町３−８７
ナムコランドヒーローズキャンプ名古屋店,愛知県西春日井郡豊山町大字豊場字林先1-8ｴｱﾎﾟｰﾄｳｫｰｸ名古屋3F
コムテックプラザ赤池,愛知県日進市赤池１−２９０１
セガプライムツリー赤池,愛知県日進市赤池町箕ノ手1番
ポート２４幸田店,愛知県額田郡幸田町相見沖原1-3
ゲームファンタジアン長久手店,愛知県長久手市武蔵塚705
ユーズランド東浦店,愛知県知多郡東浦町緒川旭１３−２イオンモール東浦２Ｆ
バッティングセンター甲子園,愛知県津島市寺野町字五反田４３
アミュージアム津島店,愛知県津島市大字津島字北新開351番地ﾖｼﾂﾞﾔ津島本店ｼﾈﾏ館2F
ファンタジックランド高浜店,愛知県高浜市神明町８−２０−１
楽市街道 名古屋店,愛知県北名古屋市中之郷新明４５−１
ラウンドワン名古屋西春店,愛知県北名古屋市宇福寺神明１５
アミューズファクトリー常滑店,愛知県常滑市りんくう町2-20-3イオンモール常滑2F
タイトーステーション 弥富店,愛知県弥富市五明１３７１−４
YAZワールド四日市店,三重県四日市市泊小柳町４−３４
セガ生桑,三重県四日市市生桑町字川原崎299-1
プレビ　ララスクエア四日市店,三重県四日市市安島１−３−３１　ララスクエア５階
ラウンドワン津・高茶屋店,三重県津市高茶屋小森町２７７−８
ＰＡＬＯイオンモール津南,三重県津市高茶屋小森町１４５番地　イオンモール津南３Ｆ
セガワールド久居,三重県津市久居明神町字風早2534-1
セガワールド桑名,三重県桑名市大仲新田宮前158
ＰＡＬＯ桑名,三重県桑名市新西方１−２２イオン２Ｆ
ナムコランドイオンモール鈴鹿,三重県鈴鹿市庄野羽山４−１−２イオンモール鈴鹿２Ｆ
アピナ鈴鹿店,三重県鈴鹿市庄野羽山4-20-1イオンタウン鈴鹿2階
アミパラ鈴鹿店,三重県鈴鹿市西条町字東澤430-1
ゲームチャオ松阪店,三重県松阪市船江町７８０
クラブセガアドバンスモール松阪,三重県松阪市田村町235-1
ゲームチャオ名張店,三重県名張市蔵持町原出773-1
クラブセガ名張,三重県名張市希央台3-15
セガ伊勢,三重県伊勢市中須町666
アソビックスゲームワールド,三重県三重郡朝日町小向181
ラウンドワンみえ川越インターチェンジ店,三重県三重郡川越町南福崎８５１−１
ゲームパークＭＥＣＨＡ菰野店,三重県三重郡菰野町大字宿野字神明田357　イオンタウン菰野内
ドリームキャンディ,三重県伊賀市小田町７１１−１
楽市楽座イオンモール東員店,三重県員弁郡東員町大字長深字築田５１０−１
ラウンドワン浜大津アーカス店,滋賀県大津市浜町２−１浜大津アーカス内
滋賀レジャーランド大津店,滋賀県大津市におの浜３−１−４３　イオンタウンアヤハプラザ内
エースレーン堅田,滋賀県大津市今堅田２−４０−１０
THE 3RD PLANET 大津店,滋賀県大津市打出浜１４−３０打出浜商業施設６Ｆ
セガエイスクエア草津,滋賀県草津市西渋川1-23-23エイスクエアSARA南館2階
アミパラ草津店,滋賀県草津市木川町72
ゲームランド草津店,滋賀県草津市新浜町３００番地イオンモール草津３階
ｎａｍｃｏビバシティ彦根店,滋賀県彦根市竹ケ鼻町４３−１ビバシティ彦根２Ｆ
ゲームディーノ彦根店,滋賀県彦根市西沼波町１６６
タイトーＦステーションイオン近江八幡店,滋賀県近江八幡市鷹飼町南３−７　１階
エースレーン近江八幡店,滋賀県近江八幡市出町７３６アクトビル１Ｆ
エースレーン守山,滋賀県守山市播磨田町２３１−４ＡＣＴ守山３番館内
セガ甲西,滋賀県湖南市夏見字二ツ橋356-1
エースレーン愛知川,滋賀県愛知郡愛荘町長野２００
開放倉庫米原店,滋賀県米原市顔戸1429
プレイランドキング円町店,京都府京都市中京区西ノ京西円町40
THE 3RD PLANET BiVi京都二条店,京都府京都市中京区西ノ京栂尾町107
ラウンドワン京都河原町店,京都府京都市中京区河原町通三条下ル山崎町２５０
ゲームパニック京都,京都府京都市中京区桜之町415番　京都松竹座ビル
ラウンドワン京都伏見店,京都府京都市伏見区下鳥羽平塚町１３１
セガワールド六地蔵,京都府京都市伏見区桃山町山ノ下32京都SCビルAM棟2F
プレイランドキング七条店,京都府京都市下京区東境町１８７（七条通烏丸西入）
プラサカプコン京都店,京都府京都市右京区西院追分町２５−１イオンモール京都五条３Ｆ
ｎａｍｃｏイオンモールＫＹＯＴＯ店,京都府京都市南区西九条鳥居口町1ｲｵﾝﾓｰﾙKYOTO SAKURA館4階
辻商店,京都府京都市南区東九条上殿田町13
楽市楽座イオンモール京都桂川店,京都府京都市南区久世高田町376-1イオンモール京都桂川店３階
パルケ上賀茂店,京都府京都市北区上賀茂西河原１−１
アミパラ久御山店,京都府久世郡久御山町森大内３３７ イオンタウン久御山内
あそＶＩＶＡゲームセンター,京都府福知山市字堀小字下高田２１４６−１
タカラ島亀岡,京都府亀岡市篠町野条上又11-1ｱﾙ・ﾌﾟﾗｻﾞ亀岡店3F
ハイテクランドセガ西中島,大阪府大阪市淀川区西中島3-16-8深井センタービル1・2F
ラウンドワン千日前店,大阪府大阪市中央区難波１−３−１
タイトーステーション 難波店,大阪府大阪市中央区難波千日前１５−１２
タイトーステーション 大阪日本橋店,大阪府大阪市浪速区日本橋４−９−１４
ｎａｍｃｏなんばパークス店,大阪府大阪市浪速区難波中2丁目10番70号なんばﾊﾟｰｸｽ6階
ｎａｍｃｏ大阪日本橋店,大阪府大阪市浪速区難波中2-1-17コスモビル1〜3階
セガ難波アビオン,大阪府大阪市浪速区難波中２−３−１５ＭＭＯビルＢ１〜３Ｆ
ＭＦ　ＬＩＮＫＳ　ＵＭＥＤＡ,大阪府大阪市北区大深町４−８ヨドバシカメラＬＩＮＫＳ梅田店内
ラウンドワン梅田店,大阪府大阪市北区小松原町４−１６
クラブセガ東梅田,大阪府大阪市北区堂山町9-28
アミュージアム茶屋町店,大阪府大阪市北区茶屋町15-34
ｎａｍｃｏ梅田店,大阪府大阪市北区小松原町３−３ＯＳビル１〜３Ｆ
タイトーステーション梅三小路店,大阪府大阪市北区梅田３−２−１３６梅三小路内
タイトーＦステーションあべのアポロ店,大阪府大阪市阿倍野区阿倍野筋1-5-1 きんえいアポロビル4F
セガワールドアポロ,大阪府大阪市阿倍野区阿倍野筋1-5-31 アポロビル3F
Ｇ−ｐａｌａあべの,大阪府大阪市阿倍野区阿倍野筋３−１０−１あべのベルタ２Ｆ
セガあべのキューズモール,大阪府大阪市阿倍野区阿倍野筋1-6-1キューズモール3FQ-332
ＭＥＣＨＡ天保山店,大阪府大阪市港区海岸通１−１−１０天保山マーケットプレイス内
セガ今福,大阪府大阪市城東区今福東1-9-34
ラウンドワン城東放出店,大阪府大阪市城東区今福南3-4-38
楽市楽座イオンモール大阪ドーム店,大阪府大阪市西区千代崎３−１３−１
ラウンドワン東淀川店,大阪府大阪市東淀川区菅原７−１４−２８
ｎａｍｃｏマグスミノエ店,大阪府大阪市住之江区泉１−１−８２マグスミノエ１Ｆ
ザ・インドアゲーム,大阪府大阪市旭区中宮5-6-19
セガワールド布施,大阪府東大阪市長堂1-1-1ロンモール布施内
ラウンドワン東大阪店,大阪府東大阪市若江南町１−２−１２
エンジョイパラダイス,大阪府東大阪市長栄寺７−３パーラーメトロ永和店２Ｆ
セガ東大阪,大阪府東大阪市稲田新町3-9-64
あうとばぁん,大阪府東大阪市小若江３−６−１５
ラウンドワン守口店,大阪府守口市佐太東町２−６−１４ジャガーグリーン２Ｆ
ｎａｍｃｏイオンモール大日店,大阪府守口市大日東町1番地18号ｲｵﾝﾓｰﾙ大日4階
関大前フタバボウル,大阪府吹田市千里山東１−７−１８
ENTERTAINMENT FIELD ららぽーとEXPOCITY店,大阪府吹田市千里万博公園２−１ららぽーとＥＸＰＯＣＩＴＹ３Ｆ
ラウンドワン岸和田店,大阪府岸和田市八阪町２−１１−１
ラウンドワン堺駅前店,大阪府堺市堺区戎島町4-44-3
SOYU GAME FIELD堺鉄砲町店,大阪府堺市堺区鉄砲町1番地イオンモール堺鉄砲町3F
ゲームパニック堺,大阪府堺市堺区築港八幡町1番地堺浜ｼｰｻｲﾄﾞｽﾃｰｼﾞ内堺浜ｴﾝﾀﾒ館
ナムコランド鳳店,大阪府堺市西区鳳南町3-199-12アリオ鳳アリオモール3F
ラウンドワン泉北店,大阪府堺市南区原山台１−１４−２
スポーツセンター　２１世紀,大阪府堺市南区岩室108-1
セガワールド松原,大阪府堺市東区八下町3-10
ラウンドワン堺中央環状店,大阪府堺市東区石原町２−２４１
ラウンドワン高槻店,大阪府高槻市辻子３−６−４
タイトーステーション摂津富田店,大阪府高槻市大畑町１３−１　イオン摂津富田店２階
ゲームフェイス八尾店,大阪府八尾市天王寺屋2-68
タイトーステーション アリオ八尾店,大阪府八尾市光町２−３　イトーヨーカドーアリオ八尾３Ｆ
セガ新三国アルゴ７,大阪府豊中市神州町1-15
ラウンドワン豊中店,大阪府豊中市名神口１−１−１
セガワールド枚方,大阪府枚方市須山町83-1サンシャインプラザ枚方内
ラウンドワン枚方店,大阪府枚方市高野道１−２０−２０
セガニトリモール枚方,大阪府枚方市北山1-2-1
モンキートリック,大阪府寝屋川市香里南之町32-5　YNレジデンス香里2F
セガビバモール寝屋川,大阪府寝屋川市寝屋南2-22-2ビバモール寝屋川 モール棟2F
ＹＡＺ寝屋川店,大阪府寝屋川市石津中町25-26
アミパラ大東店,大阪府大東市南新田２丁目３番５号
あそＶＩＶＡ阪急茨木店,大阪府茨木市永代町６−２スポーツプラザ茨木２Ｆ
ゲームディーノ阪急茨木店,大阪府茨木市永代町５ ソシオビルＢ１
モーリーファンタジーｆ 茨木,大阪府茨木市松ケ本町８−３０−５　イオンSC4F
ゲーム・ザ・ゴリラ,大阪府和泉市伏屋町四丁目10番51号
セガワールド和泉,大阪府和泉市肥子町2-4-41
ラウンドワンららぽーと和泉店,大阪府和泉市あゆみ野４−４−７　４階　４２１００番
プラサカプコン藤井寺,大阪府藤井寺市岡２丁目１０番１１号イオン藤井寺ＳＣ２Ｆ
クラブセガ藤井寺,大阪府藤井寺市沢田1-20-8
ゲーム　フェイス　松原店,大阪府松原市大堀1-1-9
フタバボウル泉大津店,大阪府泉大津市松之浜町１−２−５３
ソユーゲームフィールド泉南店,大阪府泉南市りんくう南浜３番１２イオンモールりんくう泉南２Ｆ
ストライクス,大阪府泉南市馬場778
タイトーFステーションりんくうシークル店,大阪府泉佐野市りんくう往来南３
楽市楽座イオンモール四條畷店,大阪府四條畷市砂4-3-2イオンモール四條畷店3F
セガ神戸ｕｍｉｅサウスモール,兵庫県神戸市中央区東川崎町1-7-2ダイヤニッセイビル4F
ラウンドワン三宮駅前店,兵庫県神戸市中央区小野柄通6-1-17
タイトーＦステーション三宮 西館店,兵庫県神戸市中央区三宮町２丁目１１−１センタープラザ西館
遊スペース マジカル,兵庫県神戸市中央区琴ノ緒町５−２−３
三宮サンクス,兵庫県神戸市中央区琴ﾉ緒町5-4-5高架下４０４〜４０７
セガ神戸ｕｍｉｅモザイク,兵庫県神戸市中央区東川崎1-6-1神戸モザイク3F
遊スペース アローズ,兵庫県神戸市西区丸塚２丁目９−１８
トップラン,兵庫県神戸市西区岩岡町古郷1474-1
セガフェニックスプラザ摩耶,兵庫県神戸市灘区味泥町6-1フェニックスプラザ1F
ラウンドワン新開地店,兵庫県神戸市兵庫区新開地２−３−４
楽市楽座イオンモール神戸北店,兵庫県神戸市北区上津台８−１−１
アミパラ垂水店,兵庫県神戸市垂水区名谷町字室山１４００−１８
ラウンドワン姫路飾磨店,兵庫県姫路市飾磨区中島１−２５４
ジーパラ姫路,兵庫県姫路市飾磨区加茂２０３−１
namcoイオンモール姫路リバーシティー,兵庫県姫路市飾磨区細江2560イオンモール姫路RC2F
タイトーＦステーション姫路,兵庫県姫路市駅前町２６９・２７０番地
クラブセガ姫路ＯＳ,兵庫県姫路市駅前町254姫路OSビルB1F
セガワールド花北,兵庫県姫路市増位新町1-6 ヴィーナスタウン花北2F
ふぇすたらんど広畑店,兵庫県姫路市広畑区吾妻町3-29-2
遊楽舎　姫路花田店,兵庫県姫路市花田町上原田２−１ビッグエムワン2F
アピナ姫路店,兵庫県姫路市東郷町１４５４−３姫路リオス２階
セガつかしん,兵庫県尼崎市塚口本町4-8-1つかしん内
ラウンドワンＪＲ尼崎駅前店,兵庫県尼崎市潮江１−４−５プラストいきいき館４階
セガあまがさきキューズモール,兵庫県尼崎市潮江1-3-1あまがさきキューズモール内4F
ｎａｍｃｏ豊岡店,兵庫県豊岡市中陰字大工６１７
ジョイプラザ豊岡店,兵庫県豊岡市加広町７−３２コープデイズ豊岡内
セガ明石,兵庫県明石市魚住町清水2464-1
ゲームアイビス太子店,兵庫県揖保郡太子町太田2149
ラウンドワン加古川店,兵庫県加古川市尾上町安田325番6号
遊スペース　スプラ,兵庫県加古川市尾上町安田３５１−１
アミパラ加古川店,兵庫県加古川市尾上町今福７１−２
ラウンドワン伊丹店,兵庫県伊丹市昆陽７丁目２９
テクモピア伊丹,兵庫県伊丹市藤ノ木１−１−１イオンモール伊丹３Ｆ
アミューズスペースミール,兵庫県三田市対中町5-21
プレイステーションネーブル西宮店,兵庫県西宮市両度町6-10
セガコロワ甲子園,兵庫県西宮市甲子園高潮町3−3Crowa甲子園3F
アミューズアイランド和田山,兵庫県朝来市和田山町枚田岡774番地イオン和田山店1F
西友川西ゲームパーク,兵庫県川西市栄町１６−８
モーリーファンタジーｆ 加西北条,兵庫県加西市北条町北条３０８−１イオン加西北条２Ｆ
社スポーツレーン,兵庫県加東市社1189-1
ラウンドワンスタジアム奈良・ミナーラ店,奈良県奈良市二条大路南１−３−１ミ・ナーラ５階
アミューズメントＣＵＥ奈良三条店,奈良県奈良市三条町478-1
キッズサーカス奈良柏木店,奈良県奈良市柏木町４５６−１
アミパラ橿原店,奈良県橿原市十市町1222-1ツインゲート橿原１F
SOYUGameField奈良橿原店,奈良県橿原市曲川町7-20-1　イオンモール橿原3F
AMパークイオンモール奈良登美ヶ丘店,奈良県生駒市鹿畑町３０２７イオンモール専門店街３階
楽市楽座　イオンモール大和郡山店,奈良県大和郡山市下三橋町741-333イオンモール大和郡山店
アミューズメントＣＵＥ奈良大和高田店,奈良県大和高田市東中２−１１−１６
ラウンドワン和歌山店,和歌山県和歌山市小雑賀７３９−３
プレイランドサーカス太田店,和歌山県和歌山市太田１−５−２８
ユーズランド和歌山店,和歌山県和歌山市中字楠谷５７３イオンモール和歌山２Ｆ
紀ノ川ボウル,和歌山県岩出市西国分656-1
セガワールド米子,鳥取県米子市両三柳2778-2
アミパラがいな店,鳥取県米子市日ノ出町１−８−１３
セガ鳥取,鳥取県鳥取市安長416
アミパラ鳥取店,鳥取県鳥取市晩稲348イオンモール鳥取北２Ｆ
ＰＡＬＯ鳥取店,鳥取県鳥取市天神町1　2F
アミパラ日吉津店,鳥取県西伯郡日吉津村日吉津１１６０−１イオン日吉津モール西館2F
ジーパラ出雲,島根県出雲市渡橋町７８４−１
ｙｏｕｍｅ　ＣＩＲＣＵＳ出雲店,島根県出雲市大塚町６５０−１ゆめタウン出雲店　東館３Ｆ
セガ松江,島根県松江市嫁島町12-15
アミパラ松江店,島根県松江市東朝日町２０３−１
モーリーファンタジーｆ 松江,島根県松江市東朝日町１５１　イオン松江店ＳＣ３Ｆ
ピノッキースパティオ益田店,島根県益田市高津7丁目21-12ゆめタウン益田店2F
岡山ヤングボウル,岡山県岡山市北区北長瀬表町3-3-20
スターダスト,岡山県岡山市北区駅前町１−７
プレビエブリイｏｋａｎａｋａ津高店,岡山県岡山市北区横井上８３番３号エブリイOkanaka津高店内４階
アミパラ岡山店,岡山県岡山市北区青江１丁目１３−８
アミパラテクノランド店,岡山県岡山市北区大和町１−７−１２
セガイオンモール岡山,岡山県岡山市北区下石井1-2-1ｲｵﾝﾓｰﾙ岡山6F　
モーリーファンタジーｆ 岡山,岡山県岡山市北区下石井１丁目２番１号　イオンモール岡山４Ｆ
ゲームアイビス岡山店,岡山県岡山市中区高屋３０８−１
ふぇすたらんど高屋店,岡山県岡山市中区高屋36-1
アミューズメントプレイス・ギミック・セガ,岡山県岡山市中区藤崎599-12
ラウンドワン岡山妹尾店,岡山県岡山市南区妹尾３４１３−１
ふぇすたらんど平島店,岡山県岡山市東区東平島1609
プレビ　天満屋ハピータウン岡南店,岡山県岡山市築港新町１−１８−５天満屋ハッピータウン岡南３F
ユーズランド倉敷店,岡山県倉敷市水江１番地イオンモール倉敷２Ｆ
アミパラ倉敷店,岡山県倉敷市西中新田624-1アミパラボウル1F
セガ倉敷,岡山県倉敷市西中新田535-2
タイトーＦステーションマルナカ新倉敷店,岡山県倉敷市玉島爪崎９８１−１
ふぇすたらんど倉敷マスカット店,岡山県倉敷市松島１１６３−２山陽マルナカマスカット店別館３Ｆ
プレビ　天満屋ハピータウン児島店,岡山県倉敷市児島駅前２−３５天満屋ハッピータウン児島店３F
ファンタジスタ,岡山県倉敷市新倉敷駅前５−１９４
アミパラ津山店,岡山県津山市河辺１０００−１イオンモール津山２Ｆ
タイトーステーション 広島紙屋町店,広島県広島市中区紙屋町２−２−２１
セガ広島本通,広島県広島市中区本通９−３０ランドマークビル１Ｆ
ビバーチャ,広島県広島市中区南竹屋町１０−１７
タイトーステーション 広島本通店,広島県広島市中区本通３−５せらかぐ本通ビル
ラウンドワン広島店,広島県広島市中区立町３−１１
ブラックジャックアクア店,広島県広島市安佐南区大町東４−１２−１１
モーリーファンタジーf広島祇園,広島県広島市安佐南区祇園３−２−１　イオン広島祇園ＳＣ３Ｆ
セガワールド大町,広島県広島市安佐南区大町東3-27-4
セガワールドＭＥＧＡ,広島県広島市安佐南区中筋4-11-7
ふぇすたらんど五日市店,広島県広島市佐伯区八幡１−２４−１７サンリブ五日市店２Ｆ
プラサカプコン広島店,広島県広島市佐伯区石内東４丁目１−１ジアウトレット広島
セガワールド宇品,広島県広島市南区宇品西3-4フタバ図書GIGA宇品店内
ＧＩＧＡ　ＺＯＮＥ,広島県広島市南区松原町２−２２
楽市楽座広島店,広島県広島市南区段原南１−３−５２広島段原ＳＣ７階７００１
セガＬＥＣＴ広島,広島県広島市西区扇町2-1-45LECT2F
フタバ図書アルティランド,広島県広島市西区草津南４−７−１　アルパーク北棟２Ｆ
アミパラ広島店,広島県広島市西区西観音町3-17
ふぇすたらんど可部,広島県広島市安佐北区可部7-4-13マルナカ可部店内
